flight_id,date,callsign,adep,name_adep,country_code_adep,ades,name_ades,country_code_ades,actual_offblock_time,arrival_time,aircraft_type,wtc,airline,flight_duration,taxiout_time,flown_distance,tow
248757577,2022-01-01,52e9b4e49bdef0f00bb7fc0ca35e5a4d,LTFJ,Istanbul Sabiha Gokcen,TR,EGSS,London Stansted,GB,2022-01-01T07:29:40Z,2022-01-01T11:27:04Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,216,21,1392,69715
248757596,2022-01-01,c20c800b21de55504cacd14e6db91433,EKCH,Copenhagen,DK,ENGM,Oslo,NO,2022-01-01T08:00:00Z,2022-01-01T09:06:43Z,CRJ9,M,8be5c854fd664bcb97fb543339f74770,56,11,287,30886
248758247,2022-01-01,c4202171480d390f6e725be74ab731f4,LTFM,iGA Istanbul,TR,LKPR,Prague,CZ,2022-01-01T05:04:00Z,2022-01-01T07:47:18Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,138,25,821,70707
248758248,2022-01-01,70e352228bebf8bd7aa44474ef9fe8e7,LTFM,iGA Istanbul,TR,KLAX,Los Angeles,US,2022-01-01T05:06:00Z,2022-01-01T19:19:18Z,B789,H,6351ec1b849adacc0cbb3b1313d8d39b,828,25,6246,249368
248754665,2022-01-01,1986b3db3b7e306f584b56b359e168e4,LTFJ,Istanbul Sabiha Gokcen,TR,EDDL,Dusseldorf,DE,2022-01-01T07:34:00Z,2022-01-01T10:59:30Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,185,21,1138,71715
248758425,2022-01-01,59cce2ec302126e6cc28ad69859630b3,LOWW,Vienna,AT,EDDH,Hamburg,DE,2022-01-01T19:41:00Z,2022-01-01T21:09:23Z,E195,M,5d407cb11cc29578cc3e292e743f5393,78,10,458,41853
248758433,2022-01-01,5dcc951ecc117066ba8c311a771a91d1,ENGM,Oslo,NO,EKCH,Copenhagen,DK,2022-01-01T06:51:00Z,2022-01-01T08:04:39Z,CRJ9,M,8be5c854fd664bcb97fb543339f74770,46,28,305,29795
248757757,2022-01-01,c2a2a8c462f26d4e3338fad125d86d1d,LTFM,iGA Istanbul,TR,KSFO,San Francisco,US,2022-01-01T10:47:00Z,2022-01-02T00:21:20Z,B789,H,6351ec1b849adacc0cbb3b1313d8d39b,789,25,5956,237368
248757492,2022-01-01,d4b674d9ea2ea46793f6f572198c9645,LTFM,iGA Istanbul,TR,ENGM,Oslo,NO,2022-01-01T05:43:00Z,2022-01-01T09:48:36Z,A333,H,6351ec1b849adacc0cbb3b1313d8d39b,221,25,1356,187169
248758297,2022-01-01,f05fb39ef4e0b6d048a3a88c98d65062,LTFM,iGA Istanbul,TR,ESSA,Stockholm Arlanda,SE,2022-01-01T17:50:00Z,2022-01-01T21:43:12Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,208,25,1261,75707
248756807,2022-01-01,605e67952904b5dd7b60cda57f7a08f9,LTCJ,Batman,TR,LTAC,Ankara,TR,2022-01-01T11:04:00Z,2022-01-01T12:23:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,69,10,412,58816
248759896,2022-01-01,f9fb9add78a318dd1c0101b85b264afa,EKCH,Copenhagen,DK,LSGG,Geneva,CH,2022-01-01T13:41:00Z,2022-01-01T15:26:01Z,A20N,M,8be5c854fd664bcb97fb543339f74770,95,10,627,60851
248759901,2022-01-01,70ba4a6c2d46fcd84c00a7a226bf0eb4,LFSB,Basel/Mulhouse,FR,LTFJ,Istanbul Sabiha Gokcen,TR,2022-01-01T13:46:00Z,2022-01-01T16:24:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,151,7,1065,62843
248761438,2022-01-01,6392c55b423d309cd037370a5b4c2e2a,ENGM,Oslo,NO,ENCN,Kristiansand Kjevik,NO,2022-01-01T07:32:00Z,2022-01-01T08:37:08Z,B737,M,8be5c854fd664bcb97fb543339f74770,32,33,163,45605
248758227,2022-01-01,435a7cc5cc8f95511c372f29cd3bb4a7,ENGM,Oslo,NO,ENBR,Bergen,NO,2022-01-01T17:40:08Z,2022-01-01T18:47:15Z,CRJ9,M,8be5c854fd664bcb97fb543339f74770,42,25,198,31811
248756816,2022-01-01,ba11b2802c611b060e5d4e965de67292,LSZH,Zurich,CH,LEBL,Barcelona,ES,2022-01-01T11:31:00Z,2022-01-01T12:56:22Z,A321,M,2d5def0a5a844b343ba1b7cc9cb28fa9,76,9,483,65768
248759244,2022-01-01,2dffc4dc913a5d6010ac8efb2cea8cfc,LSGG,Geneva,CH,LOWW,Vienna,AT,2022-01-01T19:01:00Z,2022-01-01T20:26:41Z,A320,M,5d407cb11cc29578cc3e292e743f5393,73,13,474,50791
248758242,2022-01-01,88c3030cb99aed413e1647b947ce73a7,LTFM,iGA Istanbul,TR,LEMD,Madrid Barajas,ES,2022-01-01T04:49:00Z,2022-01-01T09:00:39Z,A333,H,6351ec1b849adacc0cbb3b1313d8d39b,227,25,1535,178169
248756147,2022-01-01,57bb7fe59633c16043be8aa4f8a0c1c4,EIDW,Dublin,IE,LPFR,Faro,PT,2022-01-01T16:07:00Z,2022-01-01T19:07:54Z,A320,M,a73f82288988b79be490c6322f4c32ed,166,15,1025,65836.0579084301
248757588,2022-01-01,72a0cd19c65930b646259efb6f43b1f2,ESSA,Stockholm Arlanda,SE,EGCC,Manchester,GB,2022-01-01T07:53:44Z,2022-01-01T10:08:08Z,B788,H,4fea233a1f67230add909d3e8fc8e230,123,11,778,128615
248753137,2022-01-01,176204c9458420077cdf94314c42e182,EKCH,Copenhagen,DK,EGLL,London Heathrow,GB,2022-01-01T14:13:00Z,2022-01-01T16:02:30Z,A20N,M,1332254e11e92b4ac6410613b2e86787,99,11,544,56844
248753139,2022-01-01,84fbf9b2e3d506c467f55dc9734b70fd,EHAM,Amsterdam,NL,LSZH,Zurich,CH,2022-01-01T14:10:00Z,2022-01-01T15:23:42Z,A20N,M,2d5def0a5a844b343ba1b7cc9cb28fa9,64,10,377,60851
248756955,2022-01-01,e8af52e1ad8cb5c1bb3f31aafb245949,EDDL,Dusseldorf,DE,LTFM,iGA Istanbul,TR,2022-01-01T13:17:00Z,2022-01-01T16:01:00Z,A321,M,6351ec1b849adacc0cbb3b1313d8d39b,151,13,1145,72719
248756956,2022-01-01,c0356e0025915b62101ad05782b673b1,ENGM,Oslo,NO,ENCN,Kristiansand Kjevik,NO,2022-01-01T13:22:17Z,2022-01-01T14:20:38Z,A20N,M,8be5c854fd664bcb97fb543339f74770,36,22,184,50760
248757647,2022-01-01,985eb714166db9cf5292c488e3528b41,LTFM,iGA Istanbul,TR,LTAC,Ankara,TR,2022-01-01T08:54:00Z,2022-01-01T10:04:00Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,45,25,268,66707
248754609,2022-01-01,60a41cc67790bb37bf73013577867338,EIDW,Dublin,IE,EDDM,Munich,DE,2022-01-01T06:25:40Z,2022-01-01T08:38:12Z,A320,M,a73f82288988b79be490c6322f4c32ed,115,18,800,64360.9608482871
248757931,2022-01-01,6747e2cf0315ae40089434d1bbee9f76,EIDW,Dublin,IE,KEWR,Newark,US,2022-01-01T13:16:34Z,2022-01-01T20:36:14Z,A21N,M,a73f82288988b79be490c6322f4c32ed,426,14,2820,74291
248753902,2022-01-01,cd242bb401c1be2221e172c3890725c5,LTFM,iGA Istanbul,TR,LTAC,Ankara,TR,2022-01-01T10:53:00Z,2022-01-01T12:03:00Z,A320,M,6351ec1b849adacc0cbb3b1313d8d39b,45,25,255,58687
248754624,2022-01-01,d2f1c6b51f380912fb540281425b4acf,UKBB,Kyiv Boryspil,UA,EDDS,Stuttgart,DE,2022-01-01T06:50:00Z,2022-01-01T10:16:00Z,BCS3,M,2d5def0a5a844b343ba1b7cc9cb28fa9,194,12,1066,56871
248758536,2022-01-01,70925ed0f34f08f05d32413f44edfb88,EDDF,Frankfurt,DE,LSZH,Zurich,CH,2022-01-01T07:52:00Z,2022-01-01T08:32:46Z,A321,M,2d5def0a5a844b343ba1b7cc9cb28fa9,33,8,159,59781
248764489,2022-01-01,9b675828dd732470baaa53bf9a48f571,LIPE,Bologna,IT,LTFM,iGA Istanbul,TR,2022-01-01T09:51:00Z,2022-01-01T12:30:00Z,B739,M,6351ec1b849adacc0cbb3b1313d8d39b,122,37,823,59546
248752494,2022-01-01,36dae817e539ac09d3667824b2735317,EGLL,London Heathrow,GB,LSGG,Geneva,CH,2022-01-01T19:22:00Z,2022-01-01T20:41:31Z,BCS3,M,2d5def0a5a844b343ba1b7cc9cb28fa9,71,9,463,46889
248752500,2022-01-01,6cb32ec356a2f9893902b8461069018c,ENGM,Oslo,NO,ENBR,Bergen,NO,2022-01-01T19:54:00Z,2022-01-01T20:58:26Z,A20N,M,8be5c854fd664bcb97fb543339f74770,41,23,197,59752
248756928,2022-01-01,830d327aff4e6fdb9cc4733f2e7c2aec,EDDH,Hamburg,DE,LTFM,iGA Istanbul,TR,2022-01-01T12:52:00Z,2022-01-01T15:28:00Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,147,9,1116,67839
248756940,2022-01-01,5b0eeb5302c74ad4f9e1b1ff04445d1f,LPPR,Porto,PT,EBBR,Brussels,BE,2022-01-01T13:09:00Z,2022-01-01T15:12:37Z,A320,M,bdeeef3a675587d530de70a25d7118d2,112,12,834,64427.2362937197
248751161,2022-01-01,7ab13b9a77d4f6ded2d052cdd291e327,EDDH,Hamburg,DE,LSZH,Zurich,CH,2022-01-01T13:54:00Z,2022-01-01T15:05:58Z,A320,M,2d5def0a5a844b343ba1b7cc9cb28fa9,63,9,381,62826
248758964,2022-01-01,6f01b954834761639d3852aaa37106fb,EGCC,Manchester,GB,EIDW,Dublin,IE,2022-01-01T13:53:00Z,2022-01-01T14:47:37Z,A320,M,a73f82288988b79be490c6322f4c32ed,40,15,154,52774
248758970,2022-01-01,384d2df17e85965836be49e302805e85,LFMN,Nice,FR,LOWW,Vienna,AT,2022-01-01T14:06:00Z,2022-01-01T15:36:18Z,E195,M,5d407cb11cc29578cc3e292e743f5393,82,8,516,39868
248761588,2022-01-01,dc1456906fc9cb9a49992034a7d60909,LPPR,Porto,PT,LSZH,Zurich,CH,2022-01-01T10:05:00Z,2022-01-01T12:22:45Z,A320,M,2d5def0a5a844b343ba1b7cc9cb28fa9,126,12,875,64800
248758867,2022-01-01,c45e029448b9f5a66189130aa1687383,LSZH,Zurich,CH,KMIA,Miami,US,2022-01-01T12:24:00Z,2022-01-01T22:22:44Z,B77W,H,2d5def0a5a844b343ba1b7cc9cb28fa9,587,12,4399,288270
248761487,2022-01-01,34600c82f08917c88eb659ddb040ac30,EBBR,Brussels,BE,LEMD,Madrid Barajas,ES,2022-01-01T08:25:00Z,2022-01-01T10:38:33Z,A320,M,bdeeef3a675587d530de70a25d7118d2,124,10,787,56902
248761491,2022-01-01,1b060096aa60bc883c6cc15cf300bff8,EBBR,Brussels,BE,ESGG,Gothenburg,SE,2022-01-01T08:34:00Z,2022-01-01T09:59:43Z,A319,M,bdeeef3a675587d530de70a25d7118d2,76,10,514,58244.2172181094
248761493,2022-01-01,b0e78213415d5b2699c2de91ded85003,ESSA,Stockholm Arlanda,SE,LPMA,Madeira,PT,2022-01-01T08:40:42Z,2022-01-01T14:27:00Z,A20N,M,8be5c854fd664bcb97fb543339f74770,331,15,2187,68813
248759448,2022-01-01,1b1bad3ea493eb908a5a6bcec82b3a0e,LTFM,iGA Istanbul,TR,LEMG,Malaga,ES,2022-01-01T06:20:00Z,2022-01-01T10:57:45Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,253,25,1664,70707
248758910,2022-01-01,c2ff634e6dd5f5790c898be8f03d8c19,EDDM,Munich,DE,LTFJ,Istanbul Sabiha Gokcen,TR,2022-01-01T13:07:00Z,2022-01-01T15:40:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,140,13,994,69788
248761498,2022-01-01,e035c71f5f7766f8dec22cb92eabe72c,LFPG,Paris Charles de Gaulle,FR,KJFK,New York JFK,US,2022-01-01T09:01:00Z,2022-01-01T16:46:30Z,B772,H,5543e4dc327359ffaf5b9c0e6faaf0e1,452,14,3255,181418
248761505,2022-01-01,923fd0b839ffb28db039ea87b488097c,LTFM,iGA Istanbul,TR,EKCH,Copenhagen,DK,2022-01-01T08:35:00Z,2022-01-01T12:05:47Z,B739,M,6351ec1b849adacc0cbb3b1313d8d39b,186,25,1107,62660
248759150,2022-01-01,407e5ac5ed9deec2411d34341bc936eb,LTAC,Ankara,TR,LTFJ,Istanbul Sabiha Gokcen,TR,2022-01-01T17:08:00Z,2022-01-01T17:54:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,41,5,218,55862
248759153,2022-01-01,97d392996b96ddcc80ee7b31f22ed777,EGKK,London Gatwick,GB,EIDW,Dublin,IE,2022-01-01T16:55:00Z,2022-01-01T18:07:44Z,A320,M,a73f82288988b79be490c6322f4c32ed,53,20,268,49730
248759458,2022-01-01,f66dfc599060a5c7c9da83c2869b2ba7,LTFM,iGA Istanbul,TR,EDDL,Dusseldorf,DE,2022-01-01T05:23:00Z,2022-01-01T08:49:58Z,A332,H,6351ec1b849adacc0cbb3b1313d8d39b,182,25,1147,170169
248761265,2022-01-01,6796c43e008be42e2ec17d8922d6fab9,KJFK,New York JFK,US,LOWW,Vienna,AT,2022-01-01T22:46:00Z,2022-01-02T07:01:11Z,B763,H,5d407cb11cc29578cc3e292e743f5393,460,35,3765,159179
248756161,2022-01-01,4a4668fa610a8cb26ffea5e1ab11c43f,LOWW,Vienna,AT,EBBR,Brussels,BE,2022-01-01T16:27:00Z,2022-01-01T18:08:10Z,A320,M,5d407cb11cc29578cc3e292e743f5393,88,13,507,63791
248761355,2022-01-01,6c5eef4a2c51d8ff9f9e546f6073b6a5,LTFM,iGA Istanbul,TR,EGBB,Birmingham,GB,2022-01-01T06:08:00Z,2022-01-01T10:22:13Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,229,25,1455,80707
248758064,2022-01-01,5401baa9c4aff8653447b80c3e4eda22,LPPT,Lisbon,PT,LSZH,Zurich,CH,2022-01-01T15:33:00Z,2022-01-01T17:59:34Z,A320,M,2d5def0a5a844b343ba1b7cc9cb28fa9,137,10,973,63818
248760085,2022-01-01,3aab01eda09a0366a1cd5fed1d62c38d,LSZH,Zurich,CH,LOWW,Vienna,AT,2022-01-01T16:40:00Z,2022-01-01T17:47:17Z,A320,M,2d5def0a5a844b343ba1b7cc9cb28fa9,58,9,363,53826
248758080,2022-01-01,736c0a040fcda87d7bb3b11c19061cda,EIDW,Dublin,IE,KBOS,Boston,US,2022-01-01T15:31:00Z,2022-01-01T22:10:11Z,A21N,M,a73f82288988b79be490c6322f4c32ed,385,14,2612,82836.884057971
248764185,2022-01-01,f8a45004db30d30675116908c19b54da,KORD,Chicago O'Hare,US,LSZH,Zurich,CH,2022-01-01T01:23:00Z,2022-01-01T09:51:24Z,B77W,H,2d5def0a5a844b343ba1b7cc9cb28fa9,483,25,4206,284898
248758101,2022-01-01,b9e7e1d7e2e685648c4136e6da86c5ae,EKCH,Copenhagen,DK,LIMC,Milan Malpensa,IT,2022-01-01T16:07:00Z,2022-01-01T18:00:10Z,A20N,M,8be5c854fd664bcb97fb543339f74770,103,10,681,54851
248760757,2022-01-01,2400bbaf93f2f3ac6694d80e0cd1b466,LTFM,iGA Istanbul,TR,KMIA,Miami,US,2022-01-01T12:16:00Z,2022-01-02T00:37:21Z,B77W,H,6351ec1b849adacc0cbb3b1313d8d39b,716,25,5297,318898
248759355,2022-01-01,ad7072facded8abc0eb355d8f0f2dd0c,KORD,Chicago O'Hare,US,EIDW,Dublin,IE,2022-01-01T23:15:00Z,2022-01-02T06:04:02Z,A333,H,a73f82288988b79be490c6322f4c32ed,384,25,3268,217164.836633663
248759210,2022-01-01,4d484ba861fb9c11c0e6f1d5560045d1,LSGG,Geneva,CH,EDDF,Frankfurt,DE,2022-01-01T18:10:00Z,2022-01-01T19:23:39Z,BCS3,M,2d5def0a5a844b343ba1b7cc9cb28fa9,61,13,332,45866
248759211,2022-01-01,7be0c78bf00227184d8b20566296490b,KJFK,New York JFK,US,LTFM,iGA Istanbul,TR,2022-01-01T18:00:00Z,2022-01-02T03:23:00Z,B77W,H,6351ec1b849adacc0cbb3b1313d8d39b,528,35,4466,279611
248760029,2022-01-01,1c127532f8945140ba717ba46310cf2a,EHAM,Amsterdam,NL,LTFJ,Istanbul Sabiha Gokcen,TR,2022-01-01T15:54:00Z,2022-01-01T18:53:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,168,11,1271,68807
248754468,2022-01-01,3aef017f157ba7a713283b6936485499,KJFK,New York JFK,US,EIDW,Dublin,IE,2022-01-01T21:57:00Z,2022-01-02T04:19:28Z,A333,H,a73f82288988b79be490c6322f4c32ed,347,35,2852,206836.99669967
248756399,2022-01-01,118eb2819bd091a44aa404b5443ed7aa,KIAD,Washington Dulles,US,EKCH,Copenhagen,DK,2022-01-01T22:10:00Z,2022-01-02T05:49:55Z,A333,H,8be5c854fd664bcb97fb543339f74770,440,20,3621,189283
248757194,2022-01-01,3657debfc907054d2ae84101f7714e00,EKCH,Copenhagen,DK,LFPG,Paris Charles de Gaulle,FR,2022-01-01T17:11:00Z,2022-01-01T18:58:24Z,A20N,M,8be5c854fd664bcb97fb543339f74770,97,10,550,60851
248756495,2022-01-01,6ffe99aecd74e6d32e2122d7b3a36191,EBAW,Antwerp,BE,LEMI,Region de Murcia,ES,2022-01-01T05:43:00Z,2022-01-01T07:59:30Z,E190,M,f53c55b5cf0cbb3be755bf50df6fa52d,132,5,866,44944
248756991,2022-01-01,3c0b6cffa6a757fc781dedbbca691d9e,EKCH,Copenhagen,DK,LSZH,Zurich,CH,2022-01-01T13:54:00Z,2022-01-01T15:32:55Z,A320,M,2d5def0a5a844b343ba1b7cc9cb28fa9,89,10,523,56818
248756995,2022-01-01,86f53694c2e5be5c7646f0044bf7fd70,ESSA,Stockholm Arlanda,SE,ESPA,Lulea,SE,2022-01-01T13:59:00Z,2022-01-01T15:23:59Z,A20N,M,8be5c854fd664bcb97fb543339f74770,70,15,379,62813
248758628,2022-01-01,823141fa6981574c7ebaf4685b7e84c1,EKCH,Copenhagen,DK,LOWS,Salzburg,AT,2022-01-01T09:22:00Z,2022-01-01T10:43:55Z,A20N,M,8be5c854fd664bcb97fb543339f74770,73,9,482,56859
248757124,2022-01-01,3a93cefb66b186b299b11594d985ce1a,LTFM,iGA Istanbul,TR,KEWR,Newark,US,2022-01-01T16:27:00Z,2022-01-02T03:31:17Z,A359,H,6351ec1b849adacc0cbb3b1313d8d39b,639,25,4683,247152
248757817,2022-01-01,06029d0ef989c6d5e963fb9424376999,EIDW,Dublin,IE,KORD,Chicago O'Hare,US,2022-01-01T11:37:00Z,2022-01-01T19:41:15Z,A333,H,a73f82288988b79be490c6322f4c32ed,470,14,3297,217164.836633663
248757823,2022-01-01,8a07f134e50f7d7b3e43fdbe56a9392d,ENGM,Oslo,NO,EPGD,Gdansk,PL,2022-01-01T11:39:00Z,2022-01-01T13:04:00Z,A319,M,8be5c854fd664bcb97fb543339f74770,65,20,461,46767
248756403,2022-01-01,8b5546f4f31b363e4e92713c61244ab1,KIAD,Washington Dulles,US,EIDW,Dublin,IE,2022-01-01T22:26:00Z,2022-01-02T05:05:07Z,A21N,M,a73f82288988b79be490c6322f4c32ed,379,20,3056,89919.4177018634
248756425,2022-01-01,fe62bdf52d98dfe6a942dc9257f57b6e,KMIA,Miami,US,LEMD,Madrid Barajas,ES,2022-01-01T23:50:00Z,2022-01-02T07:47:48Z,B772,H,5543e4dc327359ffaf5b9c0e6faaf0e1,468,10,3912,178509
248756434,2022-01-01,0358372f9664a15cbaa9b1d7e65c4100,KJFK,New York JFK,US,EGLL,London Heathrow,GB,2022-01-01T01:27:00Z,2022-01-01T08:12:20Z,B77W,H,5543e4dc327359ffaf5b9c0e6faaf0e1,370,35,3141,216611
248757715,2022-01-01,e7a5a2ab9819ec52e1e7229c8990955d,LTFJ,Istanbul Sabiha Gokcen,TR,EKCH,Copenhagen,DK,2022-01-01T10:11:00Z,2022-01-01T13:59:18Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,213,15,1224,69770
248756541,2022-01-01,7eb223685d7639f8efd513d59fa49f76,LTFM,iGA Istanbul,TR,EETN,Tallinn,EE,2022-01-01T06:24:00Z,2022-01-01T10:07:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,198,25,1216,59678
248758566,2022-01-01,5f4b0e2c544aa595b94d2e287b326f2c,EKCH,Copenhagen,DK,KMIA,Miami,US,2022-01-01T08:39:00Z,2022-01-01T19:03:03Z,A333,H,8be5c854fd664bcb97fb543339f74770,611,13,4355,208441
248758145,2022-01-01,be0686c8e9be002ac8a277aaba5b65e7,EDDK,Cologne/Bonn,DE,LTFJ,Istanbul Sabiha Gokcen,TR,2022-01-01T00:22:00Z,2022-01-01T03:17:15Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,153,22,1165,67706
248763504,2022-01-01,39fdfa5b78bd4a1045a773716eaf1e40,EBBR,Brussels,BE,LPPR,Porto,PT,2022-01-01T09:38:00Z,2022-01-01T12:03:17Z,A320,M,bdeeef3a675587d530de70a25d7118d2,136,9,809,64427.2362937197
248763509,2022-01-01,41dc56229e3887640f9de000fdf17223,LTFM,iGA Istanbul,TR,LIMC,Milan Malpensa,IT,2022-01-01T09:28:00Z,2022-01-01T12:20:18Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,147,25,959,57678
248763492,2022-01-01,40bfd74d72557f416e9f1d06b412b043,LSGG,Geneva,CH,LSZH,Zurich,CH,2022-01-01T09:10:00Z,2022-01-01T10:02:38Z,A320,M,2d5def0a5a844b343ba1b7cc9cb28fa9,40,13,158,59791
248759303,2022-01-01,a31ae8ea0d6e175b85a1a05e9dca1ff2,KSFO,San Francisco,US,LTFM,iGA Istanbul,TR,2022-01-01T20:53:00Z,2022-01-02T09:39:00Z,B789,H,6351ec1b849adacc0cbb3b1313d8d39b,756,10,6025,206632
248764161,2022-01-01,cd6e83a3523d9532b43c3e05c333f048,ESSA,Stockholm Arlanda,SE,LTFM,iGA Istanbul,TR,2022-01-01T22:43:00Z,2022-01-02T01:48:00Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,170,15,1287,70790
248761557,2022-01-01,b41ee757ea3e7882d300b1e19a6390b2,ENGM,Oslo,NO,EKCH,Copenhagen,DK,2022-01-01T09:31:25Z,2022-01-01T10:41:50Z,A320,M,8be5c854fd664bcb97fb543339f74770,50,20,296,57730
248759654,2022-01-01,f4dd70428a974d652f42adef20579bec,EDDM,Munich,DE,KCLT,Charlotte,US,2022-01-01T09:22:00Z,2022-01-01T19:02:25Z,B772,H,5543e4dc327359ffaf5b9c0e6faaf0e1,565,15,4043,188396
248759659,2022-01-01,f2882e066fe57669da3912f008751e40,EBBR,Brussels,BE,LIPZ,Venice,IT,2022-01-01T09:31:00Z,2022-01-01T10:56:42Z,A319,M,bdeeef3a675587d530de70a25d7118d2,76,10,490,57934
248760851,2022-01-01,e37372040ebdc3e2051cc9b3ee4b9ea4,LSGG,Geneva,CH,LOWW,Vienna,AT,2022-01-01T13:54:00Z,2022-01-01T15:21:48Z,E195,M,5d407cb11cc29578cc3e292e743f5393,75,13,481,37831
248760857,2022-01-01,ae8f0d4eaaefcb235efa2fe7f747e3c2,LFLL,Lyon,FR,EIDW,Dublin,IE,2022-01-01T14:05:00Z,2022-01-01T16:00:04Z,A320,M,a73f82288988b79be490c6322f4c32ed,106,9,671,63817.0853629665
248758900,2022-01-01,b6578825a835621059221c9b79009765,EBBR,Brussels,BE,LTFJ,Istanbul Sabiha Gokcen,TR,2022-01-01T12:53:00Z,2022-01-01T16:00:00Z,B738,M,6351ec1b849adacc0cbb3b1313d8d39b,178,9,1283,67825
248761013,2022-01-01,9d0b6f9871b30c6715f20640c86d6c3e,LOWW,Vienna,AT,EDDH,Hamburg,DE,2022-01-01T16:44:00Z,2022-01-01T18:14:13Z,A320,M,5d407cb11cc29578cc3e292e743f5393,77,13,453,60791
248761561,2022-01-01,d5717109411eec2b0fcf796d45d9f008,LEMG,Malaga,ES,EKCH,Copenhagen,DK,2022-01-01T10:02:00Z,2022-01-01T13:28:14Z,A20N,M,8be5c854fd664bcb97fb543339f74770,195,11,1406,57844
248761562,2022-01-01,e31c8211371624fe34e98cdd06b72e1f,EDDF,Frankfurt,DE,KDFW,Dallas Fort Worth,US,2022-01-01T10:02:00Z,2022-01-01T20:39:25Z,B772,H,5543e4dc327359ffaf5b9c0e6faaf0e1,625,12,4766,197464
248753596,2022-01-01,32d9a5cb4aecd79b6dbeebcbf6aa6247,LEMD,Madrid Barajas,ES,EBBR,Brussels,BE,2022-01-01T05:37:00Z,2022-01-01T07:32:49Z,A320,M,bdeeef3a675587d530de70a25d7118d2,105,11,754,56902
248756074,2022-01-01,599e48e83e7a249531b8f5fb56b1ee71,ENBR,Bergen,NO,EKCH,Copenhagen,DK,2022-01-01T14:54:00Z,2022-01-01T16:10:32Z,A320,M,8be5c854fd664bcb97fb543339f74770,62,15,382,56774
248756079,2022-01-01,5d8200966224670754ee488b310ceff7,LEAL,Alicante,ES,EBBR,Brussels,BE,2022-01-01T15:17:00Z,2022-01-01T17:33:44Z,B738,M,f53c55b5cf0cbb3be755bf50df6fa52d,125,12,876,65797
248757164,2022-01-01,54245e3817bfe649732dc168dfa10a9f,LPPT,Lisbon,PT,LTFM,iGA Istanbul,TR,2022-01-01T16:42:00Z,2022-01-01T21:07:00Z,A21N,M,6351ec1b849adacc0cbb3b1313d8d39b,255,10,1822,76831
248758651,2022-01-01,1b49d17736a37bff2ce6ec111773742f,EDDM,Munich,DE,EIDW,Dublin,IE,2022-01-01T09:35:00Z,2022-01-01T12:02:26Z,A320,M,a73f82288988b79be490c6322f4c32ed,133,14,795,64360.9608482871
248756468,2022-01-01,57fd04eda360841e54a8db6eff05e854,LTFM,iGA Istanbul,TR,EPWA,Warsaw Chopin,PL,2022-01-01T04:38:00Z,2022-01-01T07:08:45Z,A321,M,6351ec1b849adacc0cbb3b1313d8d39b,126,25,746,66571
248757146,2022-01-01,2bc002a60b0943b9b3525cb7357ca1bf,LOWW,Vienna,AT,EDDF,Frankfurt,DE,2022-01-01T16:44:00Z,2022-01-01T17:57:54Z,E195,M,5d407cb11cc29578cc3e292e743f5393,64,10,366,41853
248757137,2022-01-01,13b34b64b533a9a12b7ca9cb6cd84dd9,LOWW,Vienna,AT,EDDB,Berlin Brandenburg,DE,2022-01-01T16:32:00Z,2022-01-01T17:37:41Z,A320,M,5d407cb11cc29578cc3e292e743f5393,53,13,293,61791
248765364,2022-01-01,5ece9fa543a3d5b35f2e36f221727fd8,LFPG,Paris Charles de Gaulle,FR,LSZH,Zurich,CH,2022-01-01T09:30:00Z,2022-01-01T10:58:18Z,A21N,M,2d5def0a5a844b343ba1b7cc9cb28fa9,74,14,313,68798
248765388,2022-01-01,3c778772bc90c1f82d5bfef97273da50,LIRF,Rome Fiumicino,IT,EBBR,Brussels,BE,2022-01-01T09:35:00Z,2022-01-01T11:32:25Z,A320,M,bdeeef3a675587d530de70a25d7118d2,102,15,680,61804.0358974359
248765577,2022-01-01,f69d354a9ce61c335910659d81945959,EIDW,Dublin,IE,EGKK,London Gatwick,GB,2022-01-01T12:37:00Z,2022-01-01T13:51:29Z,A320,M,a73f82288988b79be490c6322f4c32ed,59,15,318,50126
248765597,2022-01-01,a9a01cfcdc4233efc4f1e2cb0d06c6fe,EBBR,Brussels,BE,LEMG,Malaga,ES,2022-01-01T13:01:00Z,2022-01-01T15:41:48Z,E190,M,f53c55b5cf0cbb3be755bf50df6fa52d,152,9,969,45922
